type,sender,to,approveAmount,transferAmount,transferFromAmount,oldApproveState,newApproveState,oldBalanceState,newBalanceState,success
transfer,0xbfcc2b5673dca257766bf604c9bd2e246df2e6da,0x8ba77c04d705c7f4b8161552aa22c756431d96b2,0,2260000000.0,0,6650000000.0,6650000000.0,8730000000.0,6470000000.0,True
approve,0x117fdba8f7ebda18a6beaeb0919407e1985320d7,0x5fc672b1bc0d2ad9e8f4bd6a724f0c24ecb5bb47,2170000000.0,0,0,7920000000.0,10090000000.0,7050000000.0,7050000000.0,True
approve,0xc696079fbf4770ee977ef3e614af936b8a97ec67,0x56b37186a867208c000ccbce860b1af2e96ba52a,160000000.0,0,0,7060000000.0,7220000000.0,14090000000.0,14090000000.0,True
transferFrom,0x28493eefb7b3fceef966bbdbd0b8bea98c92a9a1,0xa095ab89ea94cd2bdc6b250d47669c9a36103a63,0,0,5090000000.0,8920000000.0,3830000000.0,12110000000.0,7020000000.0,True
transfer,0xf31efeda43e3a0f3341a9d39790be979ff94cd65,0x1f200d40c44500938e33c39d38a9ab4af9f6e51d,0,5860000000.0,0,5870000000.0,5870000000.0,8520000000.0,2660000000.0,True
transferFrom,0xc91d4b6fba9520be7bb698486ff2ca4b0d47662d,0x3c3b5383a5e38085633f5b3d88078e55a3ad980a,0,0,5810000000.0,8110000000.0,2300000000.0,14990000000.0,9180000000.0,True
approve,0xf5d4b340ac9946344ef800ab476eb3db46da6373,0x9e898c5ead941d18839a72a0cbaf7aee21d7897c,3980000000.0,0,0,5150000000.0,9130000000.0,11500000000.0,11500000000.0,True
transfer,0xd1c623a042bf7693353a9662eb51fd2ad5e0c942,0xd8f01e6477ac303245e042bacfd75d2a4e82d682,0,3460000000.0,0,7080000000.0,7080000000.0,12180000000.0,8720000000.0,True
transferFrom,0x1a9870621c45bf116644d841c4006531ee119e39,0xd165d8012b4e8029f6b65265d1ad26b74af3f9ff,0,0,7290000000.0,9490000000.0,2200000000.0,8450000000.0,1160000000.0,True
approve,0x99a5117b6a2b1ff5df199438a0802852f7283c0c,0x92355dd420f5b256e7f5d81132088a670f0b5c45,4000000000.0,0,0,7750000000.0,11750000000.0,7710000000.0,7710000000.0,True
approve,0x2f28917f65b1730b4d60b0e08934cd00c04bca28,0xf89f32859d1b33d04e1c24df9173a2aa679c0f5b,9890000000.0,0,0,7420000000.0,17310000000.0,10520000000.0,10520000000.0,True
transfer,0x62a7520acad6abd21168ceb68837cccad640adfa,0x8f4f35d9ad9d5668564ef9d125a8f00cbf30c60f,0,8320000000.0,0,5690000000.0,5690000000.0,14740000000.0,6420000000.0,True
approve,0xa2060782a0d02fda56c5efade62777fc626c5b64,0x4016a4915ebcf26967c4a51d791da959b3734505,9720000000.0,0,0,6870000000.0,16590000000.0,5000000000.0,5000000000.0,True
approve,0x634237bf293c309ef3724709e47a83d36aa4b913,0x4e1f33fc287b089afb552e989e58ebecbeda4035,4400000000.0,0,0,9400000000.0,13800000000.0,6930000000.0,6930000000.0,True
approve,0x66a605cffb0ad29634318ebe1066f55403019a14,0x5386fc4fb46c2ff7066afcd2870b4ff4c5614d0f,1720000000.0,0,0,9270000000.0,10990000000.0,8370000000.0,8370000000.0,True
transfer,0xb2a00083850fc1e9b75252daa838a11090f86e95,0x7b65b4d0fe030aea86dc39489addf62e1c280ea2,0,1580000000.0,0,7050000000.0,7050000000.0,5190000000.0,3610000000.0,True
transfer,0x63c8be716a2753bc8948e3f620c34853a6ce79df,0xe8f334deaf2c0603feeeaa0223282f2594fa635d,0,1760000000.0,0,9930000000.0,9930000000.0,6020000000.0,4260000000.0,True
approve,0xa40b101f5636dba5344d8b18dcf7df34580398c0,0x4f3c17dfe1bb99ed011ec0c0dc3860cb1564c4ac,9860000000.0,0,0,9800000000.0,19660000000.0,9420000000.0,9420000000.0,True
approve,0xc4eeb1affbeb6c8967b53664d330a551b33bd313,0x3c6f6ba2e1e1a2b66b4334d33fd69bbc61b2be15,5750000000.0,0,0,9450000000.0,15200000000.0,14690000000.0,14690000000.0,True
approve,0x9c80d16cfc4270867d1ebec1d0c193955c2b96c3,0x50a66d8bd76bf28d37ffd97776b4a0f338d05237,8390000000.0,0,0,5260000000.0,13650000000.0,14710000000.0,14710000000.0,True
approve,0x38111b518a276e223b1eb7854e21bd913c77a4b4,0x3d99cd063f3a45a8dad948f7e16dd963ba8e2ec6,6250000000.0,0,0,6250000000.0,12500000000.0,12720000000.0,12720000000.0,True
transferFrom,0x5fe85caef8bd48ca5fe8bca2015c69a32c01e6bc,0x9a7e5e36bf9acb688c4a9dfa9c6836f46615db91,0,0,8400000000.0,5060000000.0,5060000000.0,11810000000.0,11810000000.0,False
transferFrom,0x533975bb776d44e0f53ea5d2ab9946080e46baba,0xb8b9768c1b74ab70080d61cbd54ebb8b01f12b7a,0,0,9240000000.0,6780000000.0,6780000000.0,14140000000.0,14140000000.0,False
approve,0x9b63c3592946538acfa41c147079147105d533a1,0xcc0a6b219448a893d8a39434ef519ee50f198b24,4850000000.0,0,0,5790000000.0,10640000000.0,9830000000.0,9830000000.0,True
approve,0xe667949bc58c56d9f9ffc4387811a7482115858d,0xe37c9e31f766f32d93a3ca76c02c23937833c772,9160000000.0,0,0,5610000000.0,14770000000.0,14460000000.0,14460000000.0,True
transferFrom,0x55e3a07edbbc8f74cca465c656b24ad4511efcd5,0x828f4ba30b29fe1e779b238484432fc6164d7410,0,0,1450000000.0,9100000000.0,7650000000.0,11580000000.0,10130000000.0,True
approve,0x97e0a5884e016b1e9c42caf59834e3e56e2b3872,0x0dc1aa04bb5a012e03f8b254dcd78320784d357f,1820000000.0,0,0,7480000000.0,9300000000.0,9070000000.0,9070000000.0,True
transferFrom,0xf3fa4a7ed1cd33ba67f1c74df94911545007e4dd,0x84dced9b41c5861804b3725ca102e0d6372f969a,0,0,4980000000.0,7940000000.0,2960000000.0,11860000000.0,6880000000.0,True
approve,0x6ae3d48178cf646c13df404ca3f1a737f9ab4c6b,0xccaeaf42bde25dea5d4940ec9f7100f25fe8d611,7130000000.0,0,0,8640000000.0,15770000000.0,8640000000.0,8640000000.0,True
approve,0x772a7b037e1bbabcfb631ac06921d1ee5971a1ba,0xd8c4e6adbe036762d119ac9ee2e7a84bbcb0a217,420000000.0,0,0,9330000000.0,9750000000.0,6120000000.0,6120000000.0,True
transfer,0x5f60b94f9321b1007f70455931762e49eb66b50f,0x8f7e63332fc29d63eaf35d2facc7dfe7bd4d0595,0,7670000000.0,0,8970000000.0,8970000000.0,15000000000.0,7330000000.0,True
transferFrom,0x201232a59057a9d189bd6658c136c3a4895f5776,0xaf694e7abed94e0225941101802b66aa39562273,0,0,1700000000.0,9020000000.0,7320000000.0,8190000000.0,6490000000.0,True
approve,0x35dc28a7dde316c1c5d773c3127f560d875219ef,0x8f7884da70e4ed7a9371de88f60939bf9d2d2e22,8040000000.0,0,0,5970000000.0,14010000000.0,9650000000.0,9650000000.0,True
transfer,0x095d878eceb402233ae70b10d0bb086e492079f9,0xb8edb6408272aa4487089b842426a439f09d927e,0,7960000000.0,0,7400000000.0,7400000000.0,9260000000.0,1300000000.0,True
approve,0x3f16298b5205a4bed078010162f40f3e678e2f1f,0xec4cd0c0c12225ebee36e50493cf6d3180320036,8310000000.0,0,0,8130000000.0,16440000000.0,11600000000.0,11600000000.0,True
transferFrom,0x6bef6e413a735d3c5301af44d6707ef480befd02,0x8ac844301cfc20476cad4333fd2d3e3ddd909435,0,0,7220000000.0,5610000000.0,5610000000.0,8240000000.0,8240000000.0,False
transferFrom,0xaa9b1603caba538a7b5d811d73dc92415837e463,0xe95619660930041368f60a877317c2db5a793857,0,0,7950000000.0,9060000000.0,9060000000.0,7740000000.0,7740000000.0,False
approve,0x08daa56f1240441783c875912606140f964a6d12,0xa99eb88d848a4e1a9029a248b1718c3876d1f078,6340000000.0,0,0,9390000000.0,15730000000.0,11680000000.0,11680000000.0,True
transfer,0x55a6996672cd35f084b8cefa50a80a37a59c7971,0x4cbe90ca505d7810c96942b6718c461b3a9b52a4,0,8840000000.0,0,7440000000.0,7440000000.0,7280000000.0,7280000000.0,True
transferFrom,0x80305caff88573686660b901865f06eeaebd547a,0xbc9c4873f7333d98eb299f8819ea9778c7093773,0,0,6710000000.0,8200000000.0,1490000000.0,11600000000.0,4890000000.0,True
transfer,0x8b5a3167f355ff47b2c6b920539d3b6aaf5d8b6a,0x358de87dbeebb4be06c50f5e53ac4fb7d57ce620,0,1900000000.0,0,6970000000.0,6970000000.0,12700000000.0,10800000000.0,True
approve,0x5380106420ee5489a5dbc96df120f9cae78f09b2,0x51db591edf4f0d48b0a1b4b43470ded2fe08122b,8290000000.0,0,0,5400000000.0,13690000000.0,7290000000.0,7290000000.0,True
approve,0xa45b7ecbc7368898dca4c72e5a82dc1ae5a30b34,0xa33c2669220a27fc5943584319b7868a22d10b15,3550000000.0,0,0,6220000000.0,9770000000.0,7410000000.0,7410000000.0,True
transferFrom,0x1dc58d804e0a34d18f8c95ecd6da9aba11730597,0x15d5247f0bda4501399500d11790ac2821fda1e2,0,0,4530000000.0,4530000000.0,0.0,7420000000.0,2890000000.0,True
transfer,0x983364f92a7826b378f124f6052e9a8fd2f81dad,0x55e98289886620f1d3cd71b985a898f5c1c2f403,0,7210000000.0,0,7920000000.0,7920000000.0,5750000000.0,5750000000.0,True
approve,0xda50a5d2592c3691281ba6940adcf8696b983460,0xda566a4b7a6940e2db641c7781a6cde528915dab,30000000.0,0,0,8820000000.0,8850000000.0,10950000000.0,10950000000.0,True
approve,0xb05fe7559d2c7b6956a402f2a932c2cc4008c11e,0x60b02c039ba9d69b5c3a104ff0b4e342de6c468f,3110000000.0,0,0,5930000000.0,9040000000.0,14020000000.0,14020000000.0,True
approve,0xe8bb79591ccc0ad6c51edb5bb084d13375fb6aa3,0x25c04f34822b04ebb52b66d6d0fbabb3a62abdac,4040000000.0,0,0,9890000000.0,13930000000.0,11670000000.0,11670000000.0,True
transfer,0xe592382c40d24d791d5b9c43f8f542500545346c,0x92dcb58dfeba60c346255cde310391dbd846e9f6,0,2440000000.0,0,6690000000.0,6690000000.0,7040000000.0,4600000000.0,True
transferFrom,0x108aa86283f3b8ea484440dd3eb85b8b3eabea11,0x291320b76569f3b4aaa62a28680eac0e5288bd16,0,0,6810000000.0,7520000000.0,710000000.0,13300000000.0,6490000000.0,True
transferFrom,0x95f090b2d474f50b3292f58887349c8d4556b771,0x00a88b2f46a891eebe1bb416584a732f09b67127,0,0,4840000000.0,5030000000.0,190000000.0,14370000000.0,9530000000.0,True
approve,0x6cb0e84dcad8fe9799dd27366bb018c0bc687384,0xc9bca2d171b6ea05d9845e5c6a1584e5bb5c4a5f,1340000000.0,0,0,8320000000.0,9660000000.0,12770000000.0,12770000000.0,True
transfer,0xbfd2bd8cca7298ce800065889d258f81f151f7c6,0x4464fc381901f003022fc425cc7784c21b58c641,0,6020000000.0,0,8750000000.0,8750000000.0,10680000000.0,4660000000.0,True
transfer,0x82809e2206ea99872b5fd2e6b159c3c10bc6c7a7,0x331e7eb487986aaa72675939c9fd64bf0235d32d,0,8590000000.0,0,9140000000.0,9140000000.0,13980000000.0,5390000000.0,True
transfer,0xc49dbd301d823337d138519e6973e318362acf67,0xd894bcb4006a2b53b8da389de04576fcfc45c869,0,5530000000.0,0,9430000000.0,9430000000.0,8440000000.0,2910000000.0,True
approve,0x713245a31f73f983cb050408e9b2156bc4a2008c,0x0c5849e9e5877b565946de92d7edb68d8a53411f,3640000000.0,0,0,9450000000.0,13090000000.0,5600000000.0,5600000000.0,True
transferFrom,0xb092203f1bec854310d09fa4f2d9348f693e0a48,0xd656b524b9da7bfba6d2bdcc5abe4fc91a1b986c,0,0,5360000000.0,7520000000.0,2160000000.0,6130000000.0,770000000.0,True
approve,0x05bc5e3d43049dec8c76ae6b98ad4b3a9b77242c,0xb55eba702c9582103c1bebba0ccdf259cb038408,5560000000.0,0,0,9970000000.0,15530000000.0,11800000000.0,11800000000.0,True
transferFrom,0xcd9b062249a934cd92d96db1e89e85e4afaa814f,0x6594b7aed1bf064b090ed4e04697549c73f4104b,0,0,8940000000.0,6960000000.0,6960000000.0,14150000000.0,14150000000.0,False
approve,0x7919ee9c2930743f89506d5336b823f9d0553fb1,0xb720220c569f06cd56ca2be378b480d78c990127,4970000000.0,0,0,8110000000.0,13080000000.0,12760000000.0,12760000000.0,True
approve,0x0eaa6898957b50d4400caa7ddd49518df963a7d1,0x1e7d46b324021415dbb19998300ae7d7692f71d4,2850000000.0,0,0,7470000000.0,10320000000.0,12930000000.0,12930000000.0,True
transferFrom,0x2999d64934d5e8b27deca44ef8ea0566361517f7,0x7e50e9ae1f07dc4d3526939c34ee0e2bb5256071,0,0,5630000000.0,6630000000.0,1000000000.0,11470000000.0,5840000000.0,True
transferFrom,0xc3e185477920270dcddbb60c0a7e90b150a88825,0x35c090eb99e0447e336d02e5299a6052af037f04,0,0,7620000000.0,9080000000.0,9080000000.0,5040000000.0,5040000000.0,False
approve,0x7a9a12ff307193b8ec17d6b7e324d0844decca47,0xda866652a0c8bf3bfd1f9783e74c73a246aa3cb4,8290000000.0,0,0,5780000000.0,14070000000.0,9290000000.0,9290000000.0,True
approve,0xf3e971a2559d9988baca12dd17dabd96af831bab,0xe2873426317125813b0a86fba5242b10dbb65751,1910000000.0,0,0,8880000000.0,10790000000.0,6950000000.0,6950000000.0,True
transferFrom,0xc6169b3abc44d73da2d0df9a340cd237ba75cc51,0x6cd76674db65061b0f08505270d1620532c09ae9,0,0,5650000000.0,6110000000.0,460000000.0,7330000000.0,1680000000.0,True
approve,0xd0647bb029961824052e693dac6202157972ac37,0x3926b82024a9091f714d23be55488a4355ac8ffb,7220000000.0,0,0,7220000000.0,14440000000.0,8750000000.0,8750000000.0,True
transferFrom,0x6a9192a301bd4a7d6bf7b5a015564cb3f38972a8,0x7d00e91d2a2186637bb239cc934badca1ff37707,0,0,6590000000.0,8350000000.0,1760000000.0,14180000000.0,7590000000.0,True
transferFrom,0x76c395585a0f0a3735435b2c63c999a8c5b61347,0xfa9ce396827d6467d5a72a675ecda4191e4e7376,0,0,6950000000.0,8710000000.0,1760000000.0,10150000000.0,3200000000.0,True
transferFrom,0x47610bee86fda4f5bd9acd582942bf457d77e404,0xcae33e97fa13fc88f74607b7081bf0b0c34be0d4,0,0,8030000000.0,5760000000.0,5760000000.0,11890000000.0,11890000000.0,False
approve,0xe9a185a86ec133aa0a5dcc5851bd452745cdfa48,0x0f909ed7659bd8a024d4ca6bfd4dca07fc13a3f4,3550000000.0,0,0,6140000000.0,9690000000.0,12270000000.0,12270000000.0,True
transfer,0x4c3662a56cac017b9a58f496d16c801823e8c1dd,0xfc2897d07ddce8a9b64ab190fd64f03ea15b0c1c,0,3260000000.0,0,9540000000.0,9540000000.0,5800000000.0,2540000000.0,True
transferFrom,0x0f8311312365df6e81817c668f94483759582562,0x3345eeda0eb93c32ede6fc35c92f9e2dc0cb058f,0,0,4270000000.0,5870000000.0,1600000000.0,5950000000.0,1680000000.0,True
approve,0x0092fc6efd76902535b323a68a77eb8ac02864ea,0xce3c97385b8921ab5f50129fe5a01aed731ab724,9700000000.0,0,0,9220000000.0,18920000000.0,9780000000.0,9780000000.0,True
approve,0x23f03c599beaae6f3307d2a3d6a8fe39e6bcf373,0x1e759897bb81f7db796961f9128afb31925c1c4c,750000000.0,0,0,8400000000.0,9150000000.0,10210000000.0,10210000000.0,True
transferFrom,0x0c571cf04a89de02e2843c6fc0fcc7947c819d15,0x6767a8c82c1cf47eebab6110e11acef7058debd4,0,0,3470000000.0,5180000000.0,1710000000.0,6980000000.0,3510000000.0,True
transfer,0x24fe844ab4a97b9952203a48f8a5b295b8bcdff0,0xab85d0b9bf880d41f5ba5f76e4306afac248dae9,0,110000000.0,0,6410000000.0,6410000000.0,13350000000.0,13240000000.0,True
transferFrom,0x4642f1c8a7a276d85bcff957d70d72fa64b25557,0xcbb4b20d8d0d8fa35baa65610b8adc2eeb434bf0,0,0,3810000000.0,5160000000.0,1350000000.0,5670000000.0,1860000000.0,True
transferFrom,0x7ee2ff490589ce2f54ab42c903f1356ebff4edfc,0xf39cd9161d4d825dde94a2088a971abe61bc5055,0,0,9500000000.0,9420000000.0,9420000000.0,7280000000.0,7280000000.0,False
transfer,0xbabf32a3b80e57c38f77b56245ea5099420e50c4,0x21846a5213757f41ec03a47935c78472b31441b6,0,9310000000.0,0,7940000000.0,7940000000.0,5790000000.0,5790000000.0,True
approve,0x0abcbccda258eeb855b71b799264e4808a7ca2e0,0xcd99b2d51aaf76a6dca564b4d01e1de1968c453f,9910000000.0,0,0,6070000000.0,15980000000.0,6710000000.0,6710000000.0,True
transferFrom,0x3d8b56460a6bc23cfb079d4ff329730d7fbc3b55,0x94fd3be1cd19f659a0ec766b8c9b18f01b73344b,0,0,9270000000.0,5730000000.0,5730000000.0,13890000000.0,13890000000.0,False
transferFrom,0xf0615a679b339844e5e9eb2e1f280229685251a7,0xef7af3b04ee8149f952fb6d567b3f3a86fd800f8,0,0,4360000000.0,6270000000.0,1910000000.0,13040000000.0,8680000000.0,True
transferFrom,0xcd2095b79eb532126c8fa82457c6bf8d416e1ced,0x49c0840c6a2db9ab25ed237a7e68be22416308e2,0,0,9290000000.0,5630000000.0,5630000000.0,5690000000.0,5690000000.0,False
transfer,0x66ef18469614d042b9e7680823401ad736b674af,0x9efe77d24a206cf9b79585579377a37057594c9a,0,7790000000.0,0,9360000000.0,9360000000.0,10900000000.0,3110000000.0,True
approve,0xa69a42723ec94ff94f34aefa83a9d44711500271,0x92f75aa12702d3deeda4288d2c32acf195c4c201,2180000000.0,0,0,5150000000.0,7330000000.0,13390000000.0,13390000000.0,True
approve,0x394618ca35450ccceb57721213367311fec34a1f,0x515e68877a8401f3fbc3ec1a25c58cd95a341058,3570000000.0,0,0,5410000000.0,8980000000.0,11810000000.0,11810000000.0,True
transferFrom,0xc78a6d84198acc9cb0751c213d3a1dc14221baff,0x70bf0aecb61bd1e846372a7bd85f6b32358fff21,0,0,2780000000.0,8210000000.0,5430000000.0,5600000000.0,2820000000.0,True
transferFrom,0xfcdc1f7295e7d075b15766f13242c0890c7cd332,0x3e788ace6855e6449b48442c593ec5871b89b95c,0,0,4920000000.0,8760000000.0,3840000000.0,6580000000.0,1660000000.0,True
approve,0x5e0c9925bb6d1fa9e249f5c661dcba317a047891,0xb041f08ea080e229e234c3e4ae7003b5dbafb907,200000000.0,0,0,200000000.0,400000000.0,9230000000.0,9230000000.0,True
approve,0x5b2771454536190da33a8f1dc23f5c70fb08033f,0xd8354241d8d7c617e5d92c4fe2ee3af63340464e,3690000000.0,0,0,7920000000.0,11610000000.0,5110000000.0,5110000000.0,True
transferFrom,0xf46918604206c82507802bca4053d948320d1b9e,0x1957f84919f5cfe02d6cbe331ad787a1f9fbe8fe,0,0,3630000000.0,8550000000.0,4920000000.0,9550000000.0,5920000000.0,True
approve,0x49edf625103368b33adeed38f9346fcabbc964f1,0x7f285578f8e476ab3e7d0563063f54eb623bb83d,2200000000.0,0,0,5270000000.0,7470000000.0,13510000000.0,13510000000.0,True
transfer,0xca6c0824fce7f84b8cddb8f59d0ba02192ba058a,0x99bf8adb8fae6c9337024638d7cb9eae1a46e67c,0,6930000000.0,0,5300000000.0,5300000000.0,14490000000.0,7560000000.0,True
approve,0x245fc83abf9854cb074ca1abdd86263017e0c264,0x54a633f9652ea57c6a94257bbf2aa5aad79b8476,8130000000.0,0,0,7480000000.0,15610000000.0,10830000000.0,10830000000.0,True
transferFrom,0xee4de8167271ae73e0730718d95cad5ae96225e8,0x7b5d513410cd42fb41f6944ebc96836d2963999f,0,0,2170000000.0,9040000000.0,6870000000.0,8470000000.0,6300000000.0,True
transferFrom,0x6d3c17d0b99ffef62a7bc648ea032585fb8615b2,0x0e70d1d8ab1c03883a2ef6af19d525e06df92e58,0,0,7760000000.0,8790000000.0,1030000000.0,8450000000.0,690000000.0,True
transfer,0x75ec6164889f53236b997d257fc3bb788a7631a8,0xedb63d01c1eba546e4106d879087e892b7db9e2b,0,8910000000.0,0,5820000000.0,5820000000.0,6780000000.0,6780000000.0,True
approve,0xa578727b7253c09d39cc20083fe964ef15684214,0xfca184069b67ecbe9e7a99c351b981169fce4e3d,3260000000.0,0,0,5520000000.0,8780000000.0,9510000000.0,9510000000.0,True
approve,0xacbf12c37d335c324bfc90baf34aeffb3d5a6646,0x89ac7001a4e8325d34283589422b52d7b39707c5,6560000000.0,0,0,5840000000.0,12400000000.0,5430000000.0,5430000000.0,True
approve,0x7285eb0f1d475bb2fa6f3203be788128c10a091d,0xc042d914eb0d7ee65f74f208b3b6e1ba98362e65,9530000000.0,0,0,5210000000.0,14740000000.0,11600000000.0,11600000000.0,True
transferFrom,0x521ffa20148dbb23be0efb3aec776bb47d9502de,0x4bd2d4de95ce56077c3dbff6177e224eb61e4fe7,0,0,4110000000.0,9530000000.0,5420000000.0,14950000000.0,10840000000.0,True
approve,0xaee569509805ef46502ae71c779c625de6a358f9,0x3ac68d7ec23ffb8355e311a2f662a1ae948b0f06,4670000000.0,0,0,7530000000.0,12200000000.0,12130000000.0,12130000000.0,True
transferFrom,0x315e84b454e8725cfcb292b3919debc2f8248758,0x324ab65f86e43502437594427e9c7d721e906a62,0,0,3740000000.0,8380000000.0,4640000000.0,9700000000.0,5960000000.0,True
transfer,0x3dd40c05f9b2f6b433c82e51b0125777c2736234,0xf165886bfa49b26387642132224d52a398c48e24,0,30000000.0,0,6630000000.0,6630000000.0,5300000000.0,5270000000.0,True
approve,0x04460b48ad741b3a8c99f8b10b7f94f732741b06,0x50fd49773a3e6bcc146cb62ad54b24fbdb4dbcc9,8130000000.0,0,0,9270000000.0,17400000000.0,10850000000.0,10850000000.0,True
approve,0x52a8dad3074ff2f76b1c690646fe85679d66d12a,0x19867cdb8df8e324a31767559c5ee0b7b488c361,4790000000.0,0,0,5430000000.0,10220000000.0,6090000000.0,6090000000.0,True
transferFrom,0xed45aa975436f8e3ef63c4f2bc9b22ef9dbcb302,0xec307e33cb2f696b92d6fa1f86740fdbde4bc2f7,0,0,7690000000.0,8910000000.0,1220000000.0,14970000000.0,7280000000.0,True
transfer,0xea4b718a891aa1e7fe039c441e72de79b59473ab,0x7d8c559dc119d76155c478d0146e9581ac3e51e3,0,4030000000.0,0,6750000000.0,6750000000.0,6410000000.0,2380000000.0,True
transferFrom,0xed38a55f6e1f092e021655ab5377f4ee2aa6d8c5,0x574d630d647a441e455d0313b3b903d9e3502821,0,0,4680000000.0,5700000000.0,1020000000.0,8060000000.0,3380000000.0,True
transfer,0x8174489bf77bd7a2f8503c0c16c2b7d79152132d,0xa854e0259ecf57549b0b6ea56f1e17f213913d57,0,7180000000.0,0,8830000000.0,8830000000.0,7410000000.0,230000000.0,True
transfer,0x768e2e0b62e4ea244949af3323107dbda93e9972,0x8401d243197bb02d2bc1271eb0de8a71cf698264,0,2620000000.0,0,6260000000.0,6260000000.0,11020000000.0,8400000000.0,True
approve,0x2a6daf437acebb1c8c52310e956fb43eac8b83f8,0x831dc08de177c51ed403af977cadcb0a8ab84672,470000000.0,0,0,470000000.0,940000000.0,10850000000.0,10850000000.0,True
transfer,0x9cee1551f2a121cde4067d2b8fd1815fb0d42236,0xf9b28f0bae9d4114618fae966e0c4766bbb1a1c7,0,5380000000.0,0,7970000000.0,7970000000.0,12450000000.0,7070000000.0,True
transferFrom,0xd21cc63fc0468f0c48e1001722a5e53a9412bcc6,0x608ef27f6ffeccaaf2fbd5ab7ef78a0dbc0e6f9d,0,0,7770000000.0,7180000000.0,7180000000.0,8490000000.0,8490000000.0,False
approve,0xce51a461de029d3931e865c3d233b27e69e2998b,0x078b26f88795ead461d604205b5cca3f31573ffa,8630000000.0,0,0,6690000000.0,15320000000.0,10930000000.0,10930000000.0,True
transferFrom,0x09a0d5024c0a551854dd6eb0d1b653052d20516c,0xc8d2a8d7df242186b7e60af8dcca31ac276c226a,0,0,3370000000.0,6820000000.0,3450000000.0,9320000000.0,5950000000.0,True
transfer,0xa2d1e382c0ae345af34f64d0fce9962d454dddaf,0x861ff92f152a9c2d44b9ae0e68efe73a38f5160f,0,7130000000.0,0,8900000000.0,8900000000.0,11570000000.0,4440000000.0,True
transferFrom,0x4331d8a3b93d2095db204ada583b846e1bd5b82a,0x1f57e0fadd6856dc886f2a4bd922571fb0047a0f,0,0,5360000000.0,9200000000.0,3840000000.0,7870000000.0,2510000000.0,True
transferFrom,0xcfb81d709a9ec0e550687155c4bc5ed6f3799bc5,0xffb906d2bb8c30c2aa832a678395aaf88ed8e763,0,0,6870000000.0,9190000000.0,2320000000.0,8610000000.0,1740000000.0,True
transferFrom,0x64895765a7c544c9c914ddd3b3b5a350f307a4b4,0xd5c2fa48dee12006aceb97d96e984ba2d1d9db74,0,0,9430000000.0,5000000000.0,5000000000.0,8310000000.0,8310000000.0,False
transferFrom,0xf65a53c84e6427c182cfe255a0574867cdb6b9db,0xd2cbfb5868557e884a76188875b2aa8bfb37173b,0,0,9160000000.0,6010000000.0,6010000000.0,7750000000.0,7750000000.0,False
transferFrom,0x23d6ae6275b626755985ae00f45bffe55c0f286f,0x189f7c6ee6f7b8e348e3cd1f6355efc2c496bbe1,0,0,5960000000.0,9750000000.0,3790000000.0,12140000000.0,6180000000.0,True
approve,0x060b0e410809f38efd8be3bea9a9f96dae3a8bf0,0x8fef561d23bc8c7539676a3bae5e6de93051b72b,70000000.0,0,0,7100000000.0,7170000000.0,12060000000.0,12060000000.0,True
transfer,0xd4679d3e5872596f5bfe81c81938f5a84e32af83,0x85d4c04787e038408f50647c40276adfb83ef3fb,0,5250000000.0,0,6820000000.0,6820000000.0,6860000000.0,1610000000.0,True
transfer,0x5df5d38ef9377cb94953efa0e33eca25afdf8c80,0x74d8ae5f6eca07e3f31c85c69627b7532d20c469,0,3810000000.0,0,8500000000.0,8500000000.0,13590000000.0,9780000000.0,True
approve,0x5a099a7c6ef981565e02e0adce1729ceb42bad59,0x7e74036229a910139aa796834c9e2b97aeba7053,9600000000.0,0,0,6040000000.0,15640000000.0,6130000000.0,6130000000.0,True
transferFrom,0xc150381286f45ab0ccf026b9300f91e1a88d2662,0xd948eb9587a6574602f47ca730f3e93a19b85087,0,0,1470000000.0,9890000000.0,8420000000.0,11760000000.0,10290000000.0,True
transfer,0x3131f2c2e3094ebc3f4ac5be30fa3685f0549680,0xf26a6cabb7794a7e94b9de16bac49df2a678ced0,0,2210000000.0,0,8680000000.0,8680000000.0,5600000000.0,3390000000.0,True
transferFrom,0x862e85b279472b8c2391aa97e33ea43711f16a02,0xce4fc95e4903280e21fc9d2cffe914e0a26ae12e,0,0,8500000000.0,9470000000.0,970000000.0,12170000000.0,3670000000.0,True
approve,0x6a59a9c0cc58e2382b1b820a893395e6e2951552,0xe3138e3b3ae01dd37fa653f45434fad21a3270be,4150000000.0,0,0,7910000000.0,12060000000.0,6470000000.0,6470000000.0,True
transferFrom,0xe6a9c7137148233182f6a396f5f0437d937f1e18,0xf516c743c26c33dcfb12f6e43cf9c49ac6294aac,0,0,4820000000.0,5000000000.0,180000000.0,8360000000.0,3540000000.0,True
approve,0xc3408e02d6378ca16ae82d4c17b6cbd43f84724b,0x6e0f5add835c55399718d92047956e57ce6cb3ee,9790000000.0,0,0,7020000000.0,16810000000.0,13660000000.0,13660000000.0,True
transferFrom,0x842bd24eb1f145ff16b1cf7fbc60ee2c781d3856,0xa6e1ce50029db5b0b5f0d8e8a72738a4d4747a72,0,0,9830000000.0,9840000000.0,9840000000.0,9500000000.0,9500000000.0,False
approve,0x18170e3d2c822b93f74ca63365b8885e9b5a6247,0x84df852ff8192838b88d34d305a7fc7f3a0dd207,3150000000.0,0,0,5200000000.0,8350000000.0,9670000000.0,9670000000.0,True
